canonicalsmiles,lc50
CC1=CC=C(C=C1)C2=CC=CC=C2,3.680473075
C(C(=O)N)Br,4.137646517
CCOC(=O)C(C(=O)OCC)Br,1.457158235
CCCCC(CC)COC(=O)C(=C)C,5.337311058
C1=CC=C2C(=C1)C=CC(=C2C=O)O,8.241049134
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])I,2.230218584
C1(=C(C(=C(C(=C1F)F)F)F)F)O,4.314786564
C1(=C(C(=C(C(=C1F)F)O)F)F)O,2.631710979
C1=CC(=C(C(=C1[N+](=O)[O-])F)F)F,2.281232831
CC(C(=O)C)Br,2.11337637
CCC(=O)CBr,0.377551976
COC1=C(C=CC(=C1)O)O,0.88422403
C1=C(C(=CC(=C1Cl)O)Cl)O,2.772382386
C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)Br,7.098628008
C=CC1=CC2=CC=CC=C2C=C1,8.87386336
C1=CC=C(C=C1)OC2=CC=C(C=C2)O,8.128359441
C1=CC=C(C=C1)NC2=CC=C(C=C2)[N+](=O)[O-],2.759688825
C1=CC=C(C=C1)C2=CC(=O)C(=CC2=O)C3=CC=CC=C3,8.619343092
C1=C(C=C(C(=C1Br)N)Br)Cl,8.617734229
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)[N+](=O)[O-],4.329843652
C1(=C(C(=C(C(=C1F)F)F)F)F)[N+](=O)[O-],0.791593324
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,1.397336324
C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)Cl,6.106305647
CCCCC(=C)C=O,9.547210978
C1=CC=C(C=C1)C2=C(C=CC(=C2)O)O,1.819712591
CC(C)(C)C1=CC(=CC(=C1)O)C(C)(C)C,4.72651923
C1=CSC=C1C(=O)CBr,1.235669512
COC(=O)CCCCCCCCCCCC(=O)OC,6.041926191
C=CN1C2=CC=CC=C2C3=CC=CC=C31,1.111980647
CCC(=O)C=C,2.540383387
CCCC(=O)C=C,2.147070247
CCCCCCCCCC(C)O,4.53221582
CCCCCCCCCCCC(C)O,1.354599538
CCCCCCC(=O)C1=CC=CC=C1,5.240747583
CCCCCCCC(=O)C1=CC=CC=C1,2.632023265
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)O,4.336583088
CC(=O)C(C(=O)C)Cl,4.840789283
CCCCCCCCCCC(=O)OC,7.528771416
CCCCCCCCCCN,1.382701782
CCCCCOC(=O)C1=CC=CC=C1,8.200993137
C1=CC=C(C=C1)C2=CC(=CC=C2)[N+](=O)[O-],5.36153486
C1(=C(C(=NC(=C1Cl)Cl)Cl)Cl)Cl,4.899959479
C=CC(=O)OC=C,3.729657119
C1=CC=C(C=C1)CCN=C=S,0.472962258
CC(C)(C)C1=CC(=CC(=C1)N)C(C)(C)C,7.45544306
CC1=CC(=C(C=C1)O)C(C)(C)C,8.231495334
C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC=CC=C3)O,1.898735682
C=CC(=O)OCC1=CC=CC=C1,7.244316166
C1=C(C=NC(=C1[N+](=O)[O-])Cl)[N+](=O)[O-],0.466283309
CC1=C(C=CC(=C1)O)[N+](=O)[O-],2.851600241
C1=CC=C(C=C1)CCCN=C=S,0.51361198
C1=C(C=C(C(=C1C=O)O)I)I,1.709097663
C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])Cl)[N+](=O)[O-],0.681726134
CC1=C(C=CC(=C1)N)O,6.031627549
CC1=C(C=CC(=C1C)O)N,4.980703608
C1=C(C=C(C(=C1Cl)O)Cl)Br,4.014372922
C1=C(C(=C(C(=C1Cl)Cl)N)Cl)Cl,4.012580266
C1=CC=C(C=C1)C(C2=CC=CC=C2)N=C=S,0.200345858
CCOC(=O)C(CBr)Br,1.610050501
C1=C(C(=CC(=C1[N+](=O)[O-])Cl)Cl)[N+](=O)[O-],0.451575344
C1=CC(=CC=C1N=C=S)N=C=S,0.086492646
CC(C)(C)C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],3.807070184
CCCCCC(=O)C=C,1.517257367
C1=NC(=C(C(=N1)Cl)[N+](=O)[O-])Cl,1.471413261
CCCCCCN=C=S,2.547385255
C1=C(SC(=C1)[N+](=O)[O-])C=O,1.645562513
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C=O,4.039919394
CCCCCC1=CC=CS1,9.733783436
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,0.441876544
CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,0.773593299
CCOC1=CC=CC2=CC=CC=C21,9.684642302
CCCOC(=O)CCl,9.023755268
CCOC(=O)C1=CC=C(C=C1)C(C)(C)C,7.842545061
CCCCCCC(C(=O)OCC)Br,7.942376571
CC(C)([N+](=O)[O-])Br,2.351166202
C=CS(=O)(=O)C1=CC=CC=C1,8.827782224
CCC1=CC=C(C=C1)C2=CC=CC=C2,1.952951985
CCCCCCCC(CCCCC)O,1.152951989
CCCCCCCCCCC(=O)C,3.940690816
C1=C(C(=C(C(=C1Cl)[N+](=O)[O-])Cl)[N+](=O)[O-])Cl,1.752305174
C(C(=O)C(=O)CBr)Br,4.218675165
CC(C)CCOC(=O)C1=CC=C(C=C1)O,6.895805605
C1=C(C(=CC(=C1Cl)Cl)[N+](=O)[O-])N,4.528887423
CCCCCCOC(=O)C1=CC=CC=C1,2.368410745
CC1=CC(=C(C=C1Cl)[N+](=O)[O-])O,4.397303399
CCCCOC1=CC=C(C=C1)[N+](=O)[O-],7.421675497
CCCCCCCCCCCN,0.805022401
C1=CC(=C(C=C1Br)[N+](=O)[O-])O,2.940739761
CCCCCCCCCCC(C)O,4.076458111
CCCCCCCCC(CCC)O,4.171408137
C1=CSC(=C1)C(=O)CBr,1.229991277
C1=C(SC(=C1)Br)[N+](=O)[O-],8.093698924
CCCCCCCCNC(=S)N,5.820259737
CC(C)(C)C(=O)CCl,7.261811307
CCCCCC1=CC=C(C=C1)O,4.319953145
CC(C)(C)C1=CC=C(C=C1)C(=O)OC=C,5.497726459
CCCCOC(=O)CCCCCCC(=O)OCCCC,6.3239449
CCCCCCCCC1=CC=C(C=C1)N,0.762910791
C1=CC=C2C(=C1)C=CC=C2CN=C=S,0.175162736
C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)O,9.138188556
C1=C(C=C(C(=C1Cl)[N+](=O)[O-])Cl)Cl,8.41156146
CCCCCOC1=CC=C(C=C1)O,7.867759549
CCCCCCOC1=CC=C(C=C1)O,4.450469614
C1=CC(=CC=C1[N+](=O)[O-])OC(=O)CBr,4.027543663
CC1=C(C(=CC=C1)C)N=C=S,5.221877579
C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],6.380816018
CC(C1=CC=CC=C1)N=C=S,0.326457527
C1=C(C=C(C(=C1[N+](=O)[O-])[N+](=O)[O-])Cl)Cl,0.901010643
C1=CC=C(C=C1)CC2=CC=CC=C2O,9.023197267
C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)CBr,0.586982436
C1=CC(=CC=C1C2=CC=C(C=C2)Br)O,1.22003932
C1C2=CC=CC=C2C3=C1C=C(C=C3)C=O,6.156249466
CC1=C(C2=CC=CC=C2C=C1)C=O,9.999658572
CCCCCCCCCOC(=O)C1=CC=C(C=C1)O,0.619720187
CCCCCCOC1=CC=C(C=C1)N,8.057249588
CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,1.013021002
CCOC(=O)C1=CC=C(C=C1)I,8.14739956
C(CN=C=S)CN=C=S,0.301444024
COC1=C(C(=C(C=C1)Cl)Cl)Cl,4.845186201
C1=CC=C(C=C1)C2=C(C(=CC(=C2)Br)Br)O,2.022431606
C1=C(C=C(C(=C1C=O)Cl)Cl)Cl,3.991942042
C1=CC=C(C=C1)CSC2=C(C=CC=N2)[N+](=O)[O-],4.692961363
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C(=O)CBr,1.325779356
C1CC2=C(C1)C=C(C=C2)N=C=S,0.578972754
C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,1.532148812
C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,6.710070255
C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,0.371097211
CC(=O)C=C,2.165987071
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,6.991586303
CC1=CC(=CC(=C1Cl)C)O,9.881427522
C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-],4.636614282
C1=C(C(=CC(=C1Cl)Cl)Cl)[N+](=O)[O-],6.681534612
C1=CC=C2C(=C1)C=CC=C2Br,2.858361039
C1=CC=C2C(=C1)C=CC=C2I,1.71772362
COC(=O)CBr,1.681148845
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,1.401304277
CCCCCCCCCC=O,8.16296097
CCCCCCCCCCCCO,1.286124419
CCCCCCCCCCCC=O,3.203113012
CCCCCCCCCCCCCO,0.710904434
CCCCCCCCCCCCCCO,4.583575868
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,7.812453316
C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,6.851390779
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,1.638858391
C1=CC=C2C(=C1)OC3=CC=CC=C3S2,1.826392907
CCCCCC1=CC(=CC(=C1)O)O,8.827775473
CC1=C(C2=CC=CC=C2C=C1)C,7.651326478
C1=CC=C(C=C1)C2=CC(=CC=C2)O,7.603003173
C1=C(C=C(C=C1[N+](=O)[O-])O)[N+](=O)[O-],7.162713463
C1=CC=C(C=C1)C2=CC=CC3=CC=CC=C32,1.862964542
C1=CC=C2C(=C1)C(=CC(=C2O)[N+](=O)[O-])[N+](=O)[O-],3.016565845
C1=CC(=C(C=C1O)Cl)O,7.943609673
CCCCCCCCl,5.877684328
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)N,2.531768155
C1=C(C(=CC(=C1Cl)Cl)Cl)N,9.848324605
C1=C(OC(=C1)[N+](=O)[O-])C=O,0.830740629
CC1=CC(=C(C(=C1O)C)C)O,6.956421954
C1=C(C=C(C(=C1O)Cl)Cl)Cl,0.842068164
CC(C)(C)C1=CC(=C(C(=C1)O)O)C(C)(C)C,1.725752192
C1CCC(CC1)C2=CC=C(C=C2)O,4.854329207
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O)O,4.946257557
C1CCC(C1)C2=CC=C(C=C2)O,8.320150232
CC(C)(C)OC(=O)CBr,0.76058202
CC(C)(C)C(=O)CBr,0.751578634
C1=C(C(=CC(=C1Cl)Cl)[N+](=O)[O-])[N+](=O)[O-],1.461268495
CCCCCCCOC1=CC=C(C=C1)O,1.943967813
C(C(C(=O)N)Br)Br,2.769523941
C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl,6.996425637
C1(=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])Cl)Cl)[N+](=O)[O-],0.462998173
CCCCC1=CC=C(C=C1)N=C=S,0.324857028
CCCCCCCCCCNC(=S)N,2.484489049
CCCOC(=O)CBr,0.886646801
COC1=NC(=C(C=C1)[N+](=O)[O-])Cl,8.231377153
CC(C(=O)C(=O)C(C)Br)Br,1.846957588
CC1=CC(=CC(=C1)N=C=S)C,2.122395842
C1=CC(=C(C=C1N=C=S)[N+](=O)[O-])Cl,1.666058803
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,0.012012031
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,4.710612476
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,0.000210213
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],0.001567764
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,0.137881504
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,0.098304196
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,5.803543547
CC1=CC(=O)C2=CC=CC=C2C1=O,0.490888212
C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,1.788934346
C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,0.228718213
CNC(=O)CSP(=S)(OC)OC,1.649696127
C1=CC=C(C=C1)N,0.359823483
C(=S)(N)N,9.005312322
CNC(=O)OC1=CC=CC2=CC=CC=C21,0.999243299
C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,2.69897249
C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,0.142170985
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,0.015979888
CCS,0.16996952
C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.114830668
C1CC2=CC=CC3=C2C1=CC=C3,0.644335912
CC1=C(C(=CC=C1)[N+](=O)[O-])C,4.201812641
CC1=C(C=CC=C1Cl)[N+](=O)[O-],4.202101743
CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,0.003697745
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3.70318768
C1=CC=C2C(=C1)C=CC3=CC=CC=C32,0.767327225
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,7.800946003
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,0.800518488
C1=C(C=C(C(=C1Cl)O)Cl)Cl,1.407172529
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,0.24021
CC1=C(C=C(C=C1)Cl)[N+](=O)[O-],9.29965556
C1=CC=C2C(=C1)C=CC=C2Cl,1.600100459
C1=CC=C(C=C1)C2=CC=CC=C2,1.901571401
C1=CC=C(C=C1)C2=CC=C(C=C2)O,3.664251478
C1=CC=C(C(=C1)Cl)Cl,2.297825976
C1=CC=C(C(=C1)N)Cl,0.441314864
CC1=CC=CC=C1N,0.519986508
C1=CC=C(C(=C1)O)Cl,7.431426401
C1=CC(=C(C=C1Cl)N)Cl,2.921069042
C1=C(C(=CC(=C1Cl)Cl)Cl)O,2.367811624
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,0.800815273
CN(C)C(=S)SC(=S)N(C)C,2.903339446
CCN(CC)C(=S)SSC(=S)N(CC)CC,0.119956724
CC1=CC=C(CC1)C(C)C,1.850429982
C1=CC(=CC=C1[N+](=O)[O-])Cl,7.716467076
CNC1=CC=CC=C1,0.173377316
C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,0.010498731
C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,0.189833881
C1=CC=C(C=C1)OC2=CC=CC=C2,0.669861275
CCNC1=CC=CC=C1,0.420175715
C1=CC=C(C=C1)N=C=S,0.099987237
COC1=CC=C(C=C1)N,0.329939579
CC1=CC(=C(C=C1)O)C,2.098597369
C1=CC(=CC=C1O)Br,5.943893319
C1=CC(=CC=C1N)Cl,0.0499745
CCCS,0.059941394
C1=CC(=CC(=C1)Cl)N,0.099942143
CC1=CC(=CC=C1)N,0.729444704
CC(C)OC1=CC=CC=C1OC(=O)NC,1.260796259
C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,0.30443024
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,0.999118898
C1=CC(=CC=C1S(=O)(=O)C2=CC(=C(C=C2Cl)Cl)Cl)Cl,6.925481891
C1=C(C=C(C(=C1Br)O)Br)Br,0.041073849
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.856754383
C1=CC=C2C(=C1)C=CN2,0.999407244
C1=CC(=C(C=C1Cl)Cl)O,2.601283609
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0.007261729
C1=CC(=C(C=C1[N+](=O)[O-])Cl)N,5.597131354
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],0.004896166
C1=CC=C(C=C1)NNC2=CC=CC=C2,4.096227086
CCCCOP(=O)(OCCCC)OCCCC,3.650796072
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,0.185732682
C1=CC=C2C(=C1)C3=CC=CC=C3S2,0.442009055
C1=CC=C2C=C(C=CC2=C1)O,3.538953029
CN(C)C(=S)SSC(=S)N(C)C,0.209862317
CC1=CCC(CC1)C(=C)C,0.030993645
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O,0.090061926
C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.198028384
C1=CC=C2C(=C1)NC(=S)S2,5.36408858
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4O3,3.999026227
C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4S3,0.220177172
C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,0.111144591
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],0.015286297
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,0.002001581
C1=CC=C(C=C1)C(=O)N=C=S,1.89985368
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],3.198530082
COC1=CC=CC(=C1)N,0.280178184
CCN=C=S,0.429800772
C1=CC(=C(C=C1Cl)Cl)N,0.59640575
CCC1=CC=CC=C1N,8.043238527
CCC1=CC=C(C=C1)N,0.090039018
CCCCN=C=S,0.429984182
CNC(=S)N,9.505297871
CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],0.659753173
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,5.302260363
C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],4.200504252
C1=C(C=C(C=C1Cl)Cl)[N+](=O)[O-],7.504145199
C1=CC=C(C=C1)CN=C=S,0.043032634
C1=C(C=C(C=C1Cl)Cl)N,1.120835872
C1=CC(=C(C(=C1N)Cl)Cl)Cl,0.730067061
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)N,0.640359317
C1=C(C=C(C(=C1Cl)Cl)Cl)Cl,1.589471489
C1=C(C(=CC(=C1Cl)Cl)Cl)N,3.399088363
CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,5.007442125
C1=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl,0.570558985
C12C(C(C3C1O3)Cl)C4(C(=C(C2(C4(Cl)Cl)Cl)Cl)Cl)Cl,0.240040434
C1C2C(COS(=O)(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,2.119519835
CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2,0.150033517
CC1=CSC2=CC=CC=C12,2.599777068
CC1=C(C=CC(=C1)Cl)O,0.289773529
CC1=CC(=CC(=C1O)Cl)Cl,0.429558717
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],0.192933591
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2Cl)Cl)Cl,0.42374983
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,2.947845963
C1=CC=C(C=C1)C2=CC(=CC=C2)Cl,0.430186334
C1=CC=C(C=C1)C2=CC=C(C=C2)Cl,0.420394291
C1=CC=C(C=C1)CCN=C=S,0.129965052
C1=CC(=C(C=C1Cl)Cl)C2=C(C=C(C=C2)Cl)Cl,0.030018083
COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O,0.140001936
COC1=CC(=C(C(=C1O)Cl)Cl)Cl,0.959359545
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,1.340861512
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,0.000999567
C1=CC(=C(C(=C1)Cl)Cl)[N+](=O)[O-],4.532119251
CC(C1=CC=C(C=C1)Cl)C2=CC=C(C=C2)Cl,0.034982175
C1=CC(=CC=C1N=C=S)N=C=S,0.077086705
CC12CCC3C(=CC(=O)C4C3(CC(C(C4)O)O)C)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O,2.459143468
COP(=O)(N)SC,0.034010995
COC(=O)NC1=NC2=CC=CC=C2N1,0.102911776
CC(C)CCC(C(C)(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)O,0.175016666
CN(C)C(CSC(=O)N)CSC(=O)N,0.010006858
C1=CC=C(C=C1)C2=CC(=C(C=C2Cl)Cl)Cl,0.589898556
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,0.000214182
C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.518754892
C1CN2C(=N1)SSC2=S,0.210016063
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,0.004480363
COC1=C(C(=C(C=C1O)Cl)Cl)Cl,0.729426271
CC(C)CCCCCCCCCCNCCCCCCCCCCC(C)C,0.110846494
CCC(C)SP(=O)(N1CCSC1=O)OCC,0.659781214
CCC(C)SP(=O)(N1CCSC1=O)OCC,0.219988382
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,2.973084161
CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1.73153173
CC1=C(C=CC(=C1)O)Cl,2.000130859
CCCCCC=O,9.155758227
CBr,2.200133467
C(C(Cl)(Cl)Cl)(Cl)Cl,7.998268566
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,0.045169394
CC1=CC=CC=C1[N+](=O)[O-],9.843828644
C1=CC=C(C(=C1)C=O)O,4.100027745
C1=CC=C(C=C1)C2=CC=CC=C2O,0.709553214
C1=CC(=C(C=C1N)Cl)Cl,0.290095921
CC1=CC=C(C=C1)C(C)C,6.498560021
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0.660549419
C1=CC(=CC=C1O)Cl,4.820276834
C=CC=O,0.082918835
C1CCC=CC1,9.409243301
C1=CC(=C(C=C1Cl)Cl)Cl,4.014551954
C1=CC=C2C(=C1)C3=CC=CC=C3O2,1.701375876
C1=CNC(=S)NC1=O,7.704037898
C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,2.298191812
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],0.000189947
C1=CC(=CC(=C1)Cl)Cl,7.199750303
CN=C=S,0.279921581
C1=C(C=C(C(=C1Cl)Cl)Cl)O,0.679747076
CN1CCCC1=O,1.230849649
CCOP(=S)(CC)SC1=CC=CC=C1,0.002700626
CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C(=O)O)C,8.27370493
CCNC1=NC(=NC(=N1)Cl)NC(C)C,9.393117929
C1=CC=C(C=C1)C2=CC=CC=C2Cl,0.710652044
CCCN(CCC)C(=S)SSC(=S)N(CCC)CCC,0.229829388
CCOP(=S)(OCC)OP(=S)(OCC)OCC,0.000229752
CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)N=NC4=CC(=C(C=C4C)O)C(C)C)C(C)C)O,2.072085981
CC1=CCC(CC1)C(=C)C,0.729915955
CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,8.293829276
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,6.52048958
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,0.25
CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,3.94
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,3.4
CC(=O)NC1=CC=C(C=C1)O,0.17
C=CC#N,0.032
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,7.6
CCCCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCCCC,4.03
C1=CC=C2C=C3C=CC=CC3=CC2=C1,0.068
C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0.03564668
[C-]#N.[Na+],1.7
[C-]#N.[K+],0.00037
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0.15
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,3.05
C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,0.03
CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC,0.438
C1=CC(=CC=C1C2=C(C=C(C=C2)Cl)Cl)Cl,0.00789
[Cl-].[K+],0.16
[O-]S(=O)(=O)[O-].[Na+].[Na+],4.5
[Cl-].[Cl-].[Ca+2],0.148
CNCC(C(=O)O)N,0.59
C1=CC=C(C=C1)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl,9.932
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0.008
CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C,0.18
C(C(=O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.22
CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C,3.52
C1=CC(=C(C=C1C2=CC(=C(C=C2)Cl)Cl)Cl)Cl,3.96
C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,0.002
C1=CC(=C(C=C1Cl)C2=C(C=CC(=C2)Cl)Cl)Cl,0.0013
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,0.03
C1=CC=C(C(=C1)C2=C(C=CC(=C2)Cl)Cl)Cl,0.0002
C1=CC(=C(C=C1Cl)C2=CC(=C(C=C2Cl)Cl)Cl)Cl,0.055
C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,0.01
C1=CC(=CC=C1OC2=C(C=C(C=C2)Br)Br)Br,0.0006
C1=CC(=C(C(=C1C2=C(C(=C(C=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl,8.8
C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.23
C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,0.054
CC1C(NC(=O)C(NC(=O)C(C(NC(=O)C(NC(=O)C(NC(=O)C(=C)N(C(=O)CCC(N(C1=O)C)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)C=CC(=CC(C)C(CC2=CC=CC=C2)O)C,0.83
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,1.3
C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2Br)Br)Br,0.068
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,1.58
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,0.000253
